order_id,product_id,category,quantity,price
O018475,P0144,Kecantikan,1,1798218
O018476,P0301,Rumah Tangga,2,2110072
O018476,P0149,Rumah Tangga,5,224139
O018476,P0120,Elektronik,4,2371805
O018476,P0116,Kecantikan,3,112084
O018477,P0489,Elektronik,4,1024317
O018477,P0364,Kecantikan,3,1772055
O018477,P0298,Makanan & Minuman,3,667501
O018477,P0096,Kecantikan,4,262838
O018478,P0338,Rumah Tangga,3,2133953
O018478,P0378,Kecantikan,5,1405602
O018478,P0200,Fashion,3,1235484
O018478,P0138,Rumah Tangga,4,1115313
O018479,P0487,Elektronik,2,819941
O018479,P0328,Fashion,2,552375
O018480,P0034,Elektronik,1,1478347
O018480,P0177,Rumah Tangga,4,1989016
O018481,P0306,Elektronik,5,1691969
O018481,P0387,Makanan & Minuman,3,2108757
O018481,P0027,Elektronik,2,2303565
O018481,P0250,Rumah Tangga,1,2750832
O018482,P0269,Rumah Tangga,4,180083
O018483,P0422,Fashion,2,1839269
O018483,P0430,Fashion,3,293544
O018483,P0485,Fashion,3,582670
O018484,P0187,Makanan & Minuman,1,1131808
O018485,P0444,Elektronik,5,2403549
O018485,P0283,Rumah Tangga,2,909355
O018486,P0406,Elektronik,2,2168199
O018486,P0383,Rumah Tangga,1,2290453
O018487,P0013,Kecantikan,2,90181
O018488,P0274,Makanan & Minuman,5,1236014
O018488,P0052,Fashion,2,2371483
O018489,P0387,Makanan & Minuman,1,2108757
O018489,P0330,Makanan & Minuman,4,2984960
O018489,P0388,Fashion,5,793086
O018489,P0025,Rumah Tangga,4,2569516
O018490,P0441,Elektronik,5,325965
O018490,P0148,Makanan & Minuman,3,2877558
O018490,P0131,Rumah Tangga,3,2283604
O018490,P0121,Rumah Tangga,1,543695
O018491,P0366,Rumah Tangga,3,2308536
O018492,P0309,Makanan & Minuman,5,592122
O018492,P0030,Rumah Tangga,1,69847
O018492,P0303,Kecantikan,3,93202
O018493,P0210,Rumah Tangga,3,424512
O018493,P0133,Rumah Tangga,5,2355982
O018493,P0026,Rumah Tangga,3,711818
O018493,P0081,Fashion,2,1024193
O018494,P0373,Fashion,2,1266069
O018494,P0349,Fashion,2,2395957
O018494,P0025,Rumah Tangga,2,2569516
O018495,P0079,Elektronik,4,131635
O018495,P0425,Elektronik,1,477471
O018495,P0040,Fashion,4,794638
O018496,P0358,Elektronik,1,2032780
O018497,P0409,Makanan & Minuman,2,2869544
O018497,P0499,Kecantikan,2,2180244
O018497,P0361,Makanan & Minuman,2,1206744
O018498,P0200,Fashion,3,1235484
O018498,P0391,Makanan & Minuman,4,2513155
O018499,P0057,Elektronik,2,2114135
O018499,P0101,Makanan & Minuman,1,1201657
O018500,P0427,Elektronik,1,787078
O018500,P0468,Elektronik,3,255401
O018501,P0082,Kecantikan,4,1391680
O018501,P0458,Rumah Tangga,2,1147943
O018501,P0141,Fashion,3,800602
O018502,P0500,Elektronik,4,2775440
O018502,P0361,Makanan & Minuman,2,1206744
O018502,P0243,Rumah Tangga,1,2010066
O018502,P0245,Rumah Tangga,2,2102845
O018503,P0209,Rumah Tangga,2,1963909
O018504,P0149,Rumah Tangga,5,224139
O018505,P0238,Kecantikan,2,1919685
O018505,P0386,Kecantikan,5,2236665
O018505,P0380,Elektronik,3,802055
O018506,P0414,Kecantikan,4,1149792
O018507,P0160,Kecantikan,3,2450977
O018507,P0178,Rumah Tangga,1,1009333
O018507,P0278,Elektronik,4,852064
O018507,P0156,Rumah Tangga,2,2804737
O018508,P0243,Rumah Tangga,5,2010066
O018509,P0037,Rumah Tangga,1,2405553
O018510,P0472,Elektronik,3,743270
O018510,P0239,Elektronik,5,901336
O018511,P0452,Kecantikan,4,2080232
O018511,P0199,Kecantikan,4,50098
O018512,P0301,Rumah Tangga,2,2110072
O018513,P0049,Kecantikan,1,2753128
O018513,P0158,Kecantikan,2,1400671
O018513,P0251,Elektronik,5,1988888
O018514,P0316,Fashion,4,1656612
O018514,P0192,Rumah Tangga,4,1348472
O018514,P0413,Elektronik,5,2218925
O018514,P0310,Kecantikan,5,1717199
O018515,P0371,Makanan & Minuman,3,2924854
O018515,P0288,Fashion,2,2194471
O018516,P0215,Elektronik,5,372195
O018517,P0297,Fashion,4,1774752
O018517,P0341,Elektronik,4,1043558
O018517,P0035,Fashion,4,1393821
O018517,P0004,Elektronik,1,1854858
O018518,P0361,Makanan & Minuman,1,1206744
O018518,P0417,Elektronik,5,2804826
O018519,P0084,Makanan & Minuman,5,657388
O018519,P0092,Makanan & Minuman,5,488703
O018519,P0124,Kecantikan,1,622838
O018519,P0035,Fashion,2,1393821
O018520,P0095,Fashion,4,390879
O018520,P0013,Kecantikan,4,90181
O018520,P0160,Kecantikan,4,2450977
O018520,P0006,Rumah Tangga,1,1534060
O018521,P0232,Kecantikan,3,2790086
O018522,P0233,Makanan & Minuman,5,682118
O018522,P0448,Fashion,5,1408613
O018522,P0111,Kecantikan,4,1092380
O018522,P0153,Fashion,1,2595051
O018523,P0222,Makanan & Minuman,1,1418677
O018524,P0465,Rumah Tangga,2,1659272
O018524,P0364,Kecantikan,5,1772055
O018524,P0236,Kecantikan,4,1589685
O018525,P0293,Makanan & Minuman,3,402249
O018525,P0180,Makanan & Minuman,5,908504
O018526,P0078,Kecantikan,4,1544039
O018526,P0457,Kecantikan,5,2263693
O018526,P0237,Fashion,2,837995
O018527,P0089,Kecantikan,5,2611418
O018528,P0051,Kecantikan,3,2577061
O018528,P0346,Fashion,4,2435805
O018528,P0249,Fashion,5,474984
O018529,P0095,Fashion,4,390879
O018529,P0480,Kecantikan,4,2490263
O018529,P0271,Elektronik,4,2075987
O018530,P0428,Kecantikan,1,2891205
O018530,P0013,Kecantikan,2,90181
O018530,P0451,Elektronik,1,333662
O018530,P0176,Rumah Tangga,1,786558
O018531,P0025,Rumah Tangga,5,2569516
O018531,P0200,Fashion,5,1235484
O018532,P0235,Kecantikan,4,843133
O018533,P0343,Rumah Tangga,5,1571744
O018533,P0064,Fashion,5,1179848
O018533,P0243,Rumah Tangga,2,2010066
O018534,P0303,Kecantikan,5,93202
O018535,P0320,Elektronik,4,1605897
O018535,P0458,Rumah Tangga,4,1147943
O018535,P0236,Kecantikan,3,1589685
O018535,P0279,Rumah Tangga,2,2795321
O018536,P0241,Elektronik,4,1874139
O018536,P0189,Elektronik,1,1838006
O018536,P0132,Fashion,2,2244261
O018537,P0387,Makanan & Minuman,5,2108757
O018537,P0270,Kecantikan,1,1165353
O018537,P0474,Elektronik,5,90529
O018538,P0261,Kecantikan,4,1999186
O018539,P0206,Makanan & Minuman,3,1777945
O018539,P0086,Makanan & Minuman,4,2412993
O018540,P0177,Rumah Tangga,1,1989016
O018540,P0273,Rumah Tangga,3,1350049
O018541,P0295,Fashion,4,681046
O018541,P0027,Elektronik,3,2303565
O018542,P0322,Fashion,3,98321
O018542,P0432,Kecantikan,5,2465140
O018542,P0007,Kecantikan,1,1202718
O018543,P0468,Elektronik,5,255401
O018543,P0376,Fashion,2,840921
O018543,P0017,Fashion,1,471688
O018544,P0083,Elektronik,4,1428170
O018545,P0045,Elektronik,3,2916186
O018546,P0356,Makanan & Minuman,2,1306923
O018546,P0469,Rumah Tangga,1,98147
O018546,P0231,Elektronik,3,355196
O018547,P0462,Rumah Tangga,5,643029
O018548,P0232,Kecantikan,1,2790086
O018548,P0191,Kecantikan,4,1102884
O018548,P0162,Elektronik,4,1924149
O018548,P0350,Fashion,4,559603
O018549,P0479,Fashion,2,2673331
O018549,P0219,Makanan & Minuman,2,68235
O018549,P0070,Rumah Tangga,5,1621900
O018549,P0249,Fashion,2,474984
O018550,P0076,Kecantikan,1,1247980
O018550,P0089,Kecantikan,3,2611418
O018550,P0494,Elektronik,3,2925973
O018551,P0430,Fashion,2,293544
O018551,P0074,Elektronik,1,316092
O018552,P0279,Rumah Tangga,2,2795321
O018552,P0032,Fashion,5,792141
O018553,P0191,Kecantikan,5,1102884
O018553,P0115,Elektronik,5,144086
O018553,P0019,Rumah Tangga,3,1458729
O018553,P0041,Elektronik,4,2613908
O018554,P0486,Makanan & Minuman,1,2991181
O018554,P0084,Makanan & Minuman,2,657388
O018554,P0184,Elektronik,3,1647634
O018554,P0111,Kecantikan,3,1092380
O018555,P0481,Fashion,1,1656305
O018555,P0169,Makanan & Minuman,1,1339236
O018555,P0138,Rumah Tangga,1,1115313
O018555,P0268,Elektronik,2,2784153
O018556,P0393,Makanan & Minuman,4,2626530
O018556,P0063,Kecantikan,2,2560941
O018556,P0113,Elektronik,1,2106051
O018556,P0238,Kecantikan,5,1919685
O018557,P0352,Fashion,5,1901988
O018557,P0045,Elektronik,1,2916186
O018557,P0062,Fashion,4,2502882
O018558,P0268,Elektronik,1,2784153
O018558,P0091,Fashion,3,134678
O018558,P0277,Rumah Tangga,4,1734008
O018559,P0231,Elektronik,5,355196
O018559,P0349,Fashion,1,2395957
O018559,P0491,Fashion,5,1384865
O018560,P0038,Kecantikan,5,1423122
O018560,P0487,Elektronik,4,819941
O018560,P0080,Makanan & Minuman,2,544564
O018561,P0381,Kecantikan,3,1088393
O018561,P0106,Kecantikan,4,1572617
O018561,P0353,Fashion,4,1492518
O018561,P0222,Makanan & Minuman,4,1418677
O018562,P0439,Rumah Tangga,2,1782244
O018562,P0415,Makanan & Minuman,1,1098058
O018562,P0164,Kecantikan,1,615435
O018562,P0088,Makanan & Minuman,2,351743
O018563,P0416,Rumah Tangga,3,119048
O018563,P0385,Kecantikan,4,2229728
O018563,P0113,Elektronik,4,2106051
O018564,P0475,Makanan & Minuman,2,2931598
O018564,P0142,Makanan & Minuman,3,1984812
O018564,P0397,Kecantikan,1,350608
O018565,P0296,Elektronik,5,123121
O018565,P0496,Kecantikan,2,2931444
O018565,P0363,Rumah Tangga,3,2097512
O018566,P0497,Kecantikan,5,945636
O018566,P0071,Makanan & Minuman,3,1576547
O018567,P0494,Elektronik,4,2925973
O018567,P0342,Fashion,3,2912748
O018568,P0414,Kecantikan,2,1149792
O018568,P0296,Elektronik,4,123121
O018568,P0295,Fashion,2,681046
O018568,P0121,Rumah Tangga,2,543695
O018569,P0272,Makanan & Minuman,4,2704091
O018569,P0416,Rumah Tangga,5,119048
O018570,P0206,Makanan & Minuman,1,1777945
O018570,P0161,Kecantikan,1,173334
O018570,P0465,Rumah Tangga,5,1659272
O018570,P0187,Makanan & Minuman,1,1131808
O018571,P0295,Fashion,4,681046
O018571,P0206,Makanan & Minuman,1,1777945
O018571,P0417,Elektronik,3,2804826
O018571,P0267,Rumah Tangga,3,2572414
O018572,P0242,Makanan & Minuman,4,2330016
O018572,P0281,Fashion,4,1934249
O018572,P0152,Fashion,3,949823
O018572,P0486,Makanan & Minuman,3,2991181
O018573,P0179,Kecantikan,4,1779025
O018574,P0296,Elektronik,4,123121
O018574,P0017,Fashion,3,471688
O018575,P0241,Elektronik,2,1874139
O018576,P0148,Makanan & Minuman,4,2877558
O018577,P0064,Fashion,4,1179848
O018578,P0067,Kecantikan,2,2175016
O018578,P0119,Elektronik,1,2667146
O018578,P0061,Fashion,5,101389
O018578,P0020,Rumah Tangga,2,2620863
O018579,P0081,Fashion,1,1024193
O018579,P0272,Makanan & Minuman,3,2704091
O018579,P0147,Rumah Tangga,2,751282
O018580,P0339,Rumah Tangga,1,1433085
O018581,P0154,Makanan & Minuman,1,1540847
O018581,P0400,Makanan & Minuman,3,56936
O018581,P0441,Elektronik,1,325965
O018582,P0253,Elektronik,3,797428
O018582,P0071,Makanan & Minuman,1,1576547
O018582,P0364,Kecantikan,4,1772055
O018583,P0008,Elektronik,2,1770974
O018583,P0386,Kecantikan,3,2236665
O018583,P0481,Fashion,4,1656305
O018583,P0055,Fashion,4,342036
O018584,P0424,Kecantikan,2,1987140
O018585,P0218,Fashion,2,541171
O018585,P0224,Rumah Tangga,5,2067655
O018585,P0382,Kecantikan,3,2857095
O018585,P0482,Elektronik,3,1179781
O018586,P0424,Kecantikan,4,1987140
O018586,P0022,Elektronik,3,1324618
O018586,P0322,Fashion,4,98321
O018586,P0249,Fashion,1,474984
O018587,P0402,Fashion,4,706388
O018587,P0318,Fashion,3,1415714
O018587,P0399,Elektronik,5,832068
O018587,P0440,Makanan & Minuman,5,401781
O018588,P0239,Elektronik,5,901336
O018588,P0042,Fashion,1,796018
O018588,P0244,Kecantikan,4,1924841
O018589,P0057,Elektronik,2,2114135
O018589,P0431,Fashion,2,59996
O018589,P0432,Kecantikan,3,2465140
O018589,P0033,Fashion,5,1209914
O018590,P0300,Elektronik,5,81995
O018590,P0360,Kecantikan,5,218208
O018591,P0263,Elektronik,4,1170967
O018591,P0079,Elektronik,4,131635
O018591,P0150,Rumah Tangga,3,2319159
O018591,P0298,Makanan & Minuman,4,667501
O018592,P0021,Makanan & Minuman,1,114806
O018593,P0284,Kecantikan,1,2142039
O018593,P0010,Rumah Tangga,3,2796914
O018593,P0061,Fashion,1,101389
O018594,P0421,Rumah Tangga,1,2653409
O018594,P0202,Elektronik,3,823913
O018594,P0142,Makanan & Minuman,4,1984812
O018595,P0324,Fashion,4,2102532
O018595,P0380,Elektronik,2,802055
O018596,P0010,Rumah Tangga,3,2796914
O018597,P0354,Elektronik,4,2341942
O018598,P0197,Kecantikan,3,2356321
O018598,P0375,Elektronik,3,1160520
O018598,P0387,Makanan & Minuman,4,2108757
O018599,P0297,Fashion,4,1774752
O018599,P0411,Kecantikan,5,2012992
O018600,P0208,Makanan & Minuman,3,2118983
O018600,P0261,Kecantikan,1,1999186
O018600,P0457,Kecantikan,2,2263693
O018601,P0295,Fashion,4,681046
O018601,P0319,Kecantikan,2,1227935
O018601,P0092,Makanan & Minuman,3,488703
O018602,P0069,Kecantikan,4,1660946
O018602,P0339,Rumah Tangga,4,1433085
O018602,P0003,Fashion,1,2849125
O018603,P0128,Elektronik,5,558262
O018603,P0317,Makanan & Minuman,1,710596
O018604,P0283,Rumah Tangga,1,909355
O018605,P0170,Kecantikan,3,1002358
O018605,P0052,Fashion,2,2371483
O018606,P0225,Elektronik,1,807003
O018606,P0005,Makanan & Minuman,1,2832184
O018606,P0442,Elektronik,4,2116083
O018606,P0175,Rumah Tangga,3,2836702
O018607,P0192,Rumah Tangga,5,1348472
O018607,P0430,Fashion,2,293544
O018607,P0457,Kecantikan,4,2263693
O018607,P0142,Makanan & Minuman,5,1984812
O018608,P0250,Rumah Tangga,5,2750832
O018608,P0497,Kecantikan,5,945636
O018609,P0175,Rumah Tangga,4,2836702
O018609,P0368,Fashion,2,1738840
O018609,P0193,Elektronik,2,1667106
O018609,P0228,Elektronik,3,243088
O018610,P0050,Makanan & Minuman,3,79841
O018610,P0316,Fashion,2,1656612
O018610,P0225,Elektronik,4,807003
O018611,P0363,Rumah Tangga,5,2097512
O018611,P0460,Rumah Tangga,4,1628264
O018611,P0138,Rumah Tangga,1,1115313
O018611,P0396,Makanan & Minuman,3,2697865
O018612,P0032,Fashion,3,792141
O018613,P0173,Kecantikan,3,1742745
O018613,P0288,Fashion,5,2194471
O018613,P0166,Makanan & Minuman,5,2943950
O018614,P0399,Elektronik,2,832068
O018615,P0255,Kecantikan,4,294798
O018616,P0249,Fashion,5,474984
O018616,P0048,Kecantikan,4,1203946
O018616,P0484,Elektronik,4,128557
O018617,P0064,Fashion,5,1179848
O018618,P0442,Elektronik,4,2116083
O018618,P0346,Fashion,1,2435805
O018618,P0338,Rumah Tangga,4,2133953
O018619,P0442,Elektronik,5,2116083
O018619,P0078,Kecantikan,2,1544039
O018620,P0359,Fashion,2,2564206
O018620,P0362,Makanan & Minuman,2,1026623
O018620,P0046,Fashion,5,2224895
O018621,P0249,Fashion,3,474984
O018622,P0453,Fashion,5,1283037
O018622,P0235,Kecantikan,5,843133
O018623,P0489,Elektronik,5,1024317
O018623,P0369,Kecantikan,1,504989
O018624,P0058,Makanan & Minuman,3,258418
O018625,P0329,Kecantikan,4,1973537
O018625,P0208,Makanan & Minuman,4,2118983
O018625,P0135,Fashion,2,41464
O018625,P0169,Makanan & Minuman,5,1339236
O018626,P0404,Fashion,1,1936356
O018626,P0084,Makanan & Minuman,2,657388
O018626,P0466,Fashion,2,1550345
O018627,P0388,Fashion,1,793086
O018627,P0287,Makanan & Minuman,4,1991872
O018627,P0170,Kecantikan,2,1002358
O018628,P0129,Rumah Tangga,3,804644
O018629,P0305,Kecantikan,4,434296
O018629,P0414,Kecantikan,3,1149792
O018629,P0157,Fashion,2,2598858
O018629,P0126,Kecantikan,3,767606
O018630,P0004,Elektronik,5,1854858
O018630,P0089,Kecantikan,5,2611418
O018630,P0251,Elektronik,4,1988888
O018631,P0216,Kecantikan,2,2220750
O018631,P0206,Makanan & Minuman,5,1777945
O018631,P0089,Kecantikan,5,2611418
O018632,P0106,Kecantikan,1,1572617
O018632,P0052,Fashion,5,2371483
O018632,P0457,Kecantikan,1,2263693
O018633,P0499,Kecantikan,1,2180244
O018634,P0161,Kecantikan,5,173334
O018634,P0036,Makanan & Minuman,2,767019
O018634,P0353,Fashion,3,1492518
O018635,P0218,Fashion,1,541171
O018635,P0330,Makanan & Minuman,3,2984960
O018635,P0275,Elektronik,2,1965135
O018636,P0275,Elektronik,5,1965135
O018636,P0277,Rumah Tangga,1,1734008
O018636,P0052,Fashion,2,2371483
O018637,P0149,Rumah Tangga,1,224139
O018637,P0363,Rumah Tangga,1,2097512
O018638,P0396,Makanan & Minuman,4,2697865
O018638,P0489,Elektronik,1,1024317
O018638,P0166,Makanan & Minuman,4,2943950
O018638,P0480,Kecantikan,5,2490263
O018639,P0174,Elektronik,1,2590085
O018639,P0111,Kecantikan,3,1092380
O018639,P0333,Makanan & Minuman,5,1083651
O018639,P0212,Makanan & Minuman,4,1933071
O018640,P0365,Kecantikan,5,2073044
O018641,P0457,Kecantikan,1,2263693
O018641,P0270,Kecantikan,5,1165353
O018642,P0360,Kecantikan,3,218208
O018642,P0473,Elektronik,1,439848
O018642,P0296,Elektronik,3,123121
O018642,P0421,Rumah Tangga,3,2653409
O018643,P0229,Rumah Tangga,1,560929
O018644,P0153,Fashion,4,2595051
O018645,P0111,Kecantikan,1,1092380
O018646,P0458,Rumah Tangga,4,1147943
O018646,P0055,Fashion,3,342036
O018646,P0468,Elektronik,5,255401
O018646,P0109,Kecantikan,5,1066290
O018647,P0207,Elektronik,2,91844
O018648,P0091,Fashion,3,134678
O018648,P0195,Rumah Tangga,2,164251
O018649,P0043,Fashion,2,2345744
O018649,P0184,Elektronik,1,1647634
O018649,P0489,Elektronik,1,1024317
O018650,P0125,Elektronik,1,351566
O018650,P0196,Fashion,4,2612836
O018651,P0246,Makanan & Minuman,1,826350
O018651,P0062,Fashion,5,2502882
O018652,P0351,Rumah Tangga,1,2795934
O018652,P0043,Fashion,4,2345744
O018652,P0378,Kecantikan,4,1405602
O018652,P0374,Fashion,2,200901
O018653,P0300,Elektronik,1,81995
O018653,P0221,Elektronik,2,1627658
O018654,P0206,Makanan & Minuman,4,1777945
O018654,P0116,Kecantikan,3,112084
O018655,P0268,Elektronik,5,2784153
O018656,P0212,Makanan & Minuman,5,1933071
O018656,P0451,Elektronik,1,333662
O018657,P0141,Fashion,3,800602
O018657,P0378,Kecantikan,4,1405602
O018657,P0130,Fashion,3,1590610
O018657,P0075,Rumah Tangga,2,2080945
O018658,P0158,Kecantikan,3,1400671
O018659,P0135,Fashion,5,41464
O018659,P0197,Kecantikan,5,2356321
O018659,P0104,Kecantikan,2,885551
O018660,P0372,Rumah Tangga,1,2726591
O018660,P0090,Rumah Tangga,2,263063
O018661,P0136,Makanan & Minuman,5,1472012
O018661,P0009,Makanan & Minuman,5,2348531
O018661,P0236,Kecantikan,1,1589685
O018661,P0137,Elektronik,4,2216098
O018662,P0114,Rumah Tangga,3,2957111
O018662,P0186,Makanan & Minuman,1,1818297
O018662,P0315,Fashion,4,2838027
O018663,P0079,Elektronik,2,131635
O018663,P0074,Elektronik,5,316092
O018663,P0174,Elektronik,1,2590085
O018663,P0112,Elektronik,3,2243245
O018664,P0209,Rumah Tangga,4,1963909
O018664,P0267,Rumah Tangga,4,2572414
O018664,P0168,Rumah Tangga,2,889343
O018665,P0196,Fashion,3,2612836
O018665,P0165,Elektronik,1,2490741
O018665,P0455,Kecantikan,4,1042007
O018665,P0332,Makanan & Minuman,3,436089
O018666,P0258,Kecantikan,1,2905935
O018667,P0450,Makanan & Minuman,2,1700233
O018667,P0167,Rumah Tangga,4,91101
O018667,P0462,Rumah Tangga,3,643029
O018668,P0449,Fashion,5,2632665
O018668,P0106,Kecantikan,2,1572617
O018668,P0099,Makanan & Minuman,3,61553
O018669,P0060,Kecantikan,2,2974893
O018669,P0210,Rumah Tangga,4,424512
O018670,P0266,Makanan & Minuman,1,982645
O018670,P0321,Rumah Tangga,5,2084478
O018671,P0178,Rumah Tangga,3,1009333
O018671,P0079,Elektronik,5,131635
O018671,P0441,Elektronik,5,325965
O018672,P0444,Elektronik,3,2403549
O018672,P0084,Makanan & Minuman,3,657388
O018672,P0180,Makanan & Minuman,2,908504
O018673,P0224,Rumah Tangga,3,2067655
O018674,P0183,Rumah Tangga,5,448359
O018675,P0049,Kecantikan,3,2753128
O018675,P0286,Fashion,5,2039114
O018675,P0326,Elektronik,3,182750
O018676,P0065,Kecantikan,3,1124930
O018676,P0452,Kecantikan,3,2080232
O018676,P0260,Makanan & Minuman,4,1128065
O018676,P0420,Fashion,3,2240564
O018677,P0396,Makanan & Minuman,4,2697865
O018677,P0344,Fashion,5,2481485
O018678,P0078,Kecantikan,5,1544039
O018678,P0023,Elektronik,1,2790382
O018678,P0426,Rumah Tangga,4,2260502
O018679,P0484,Elektronik,4,128557
O018680,P0082,Kecantikan,2,1391680
O018680,P0357,Rumah Tangga,3,819094
O018681,P0415,Makanan & Minuman,2,1098058
O018682,P0405,Fashion,2,2404934
O018683,P0316,Fashion,5,1656612
O018683,P0159,Makanan & Minuman,3,1955460
O018683,P0320,Elektronik,4,1605897
O018684,P0255,Kecantikan,1,294798
O018684,P0347,Fashion,5,1373297
O018684,P0274,Makanan & Minuman,1,1236014
O018684,P0222,Makanan & Minuman,5,1418677
O018685,P0193,Elektronik,4,1667106
O018685,P0072,Rumah Tangga,3,1945382
O018686,P0165,Elektronik,2,2490741
O018686,P0438,Fashion,3,611104
O018686,P0010,Rumah Tangga,5,2796914
O018686,P0274,Makanan & Minuman,4,1236014
O018687,P0442,Elektronik,3,2116083
O018687,P0497,Kecantikan,4,945636
O018687,P0156,Rumah Tangga,4,2804737
O018688,P0184,Elektronik,5,1647634
O018688,P0374,Fashion,4,200901
O018688,P0143,Kecantikan,2,1873057
O018688,P0104,Kecantikan,1,885551
O018689,P0222,Makanan & Minuman,1,1418677
O018690,P0417,Elektronik,2,2804826
O018691,P0127,Makanan & Minuman,1,1408569
O018691,P0433,Fashion,4,1527793
O018691,P0237,Fashion,5,837995
O018691,P0157,Fashion,2,2598858
O018692,P0322,Fashion,1,98321
O018693,P0112,Elektronik,1,2243245
O018693,P0188,Elektronik,4,2764856
O018693,P0195,Rumah Tangga,3,164251
O018693,P0056,Rumah Tangga,4,792516
O018694,P0389,Makanan & Minuman,2,311810
O018694,P0377,Makanan & Minuman,5,367050
O018695,P0008,Elektronik,3,1770974
O018696,P0329,Kecantikan,2,1973537
O018696,P0325,Rumah Tangga,5,740251
O018696,P0164,Kecantikan,3,615435
O018697,P0058,Makanan & Minuman,1,258418
O018697,P0432,Kecantikan,5,2465140
O018697,P0267,Rumah Tangga,1,2572414
O018697,P0184,Elektronik,2,1647634
O018698,P0185,Elektronik,2,2320423
O018698,P0052,Fashion,4,2371483
O018699,P0040,Fashion,5,794638
O018699,P0304,Fashion,5,2180380
O018699,P0425,Elektronik,5,477471
O018700,P0171,Fashion,3,1921391
O018700,P0042,Fashion,4,796018
O018700,P0049,Kecantikan,5,2753128
O018700,P0473,Elektronik,3,439848
O018701,P0074,Elektronik,1,316092
O018702,P0332,Makanan & Minuman,4,436089
O018702,P0489,Elektronik,4,1024317
O018703,P0151,Rumah Tangga,3,180524
O018703,P0252,Makanan & Minuman,5,310948
O018703,P0347,Fashion,4,1373297
O018704,P0439,Rumah Tangga,2,1782244
O018704,P0339,Rumah Tangga,1,1433085
O018705,P0092,Makanan & Minuman,5,488703
O018705,P0087,Rumah Tangga,1,2426014
O018706,P0297,Fashion,4,1774752
O018706,P0388,Fashion,1,793086
O018706,P0192,Rumah Tangga,4,1348472
O018706,P0398,Elektronik,2,2751919
O018707,P0499,Kecantikan,3,2180244
O018708,P0349,Fashion,4,2395957
O018709,P0389,Makanan & Minuman,1,311810
O018710,P0199,Kecantikan,4,50098
O018710,P0240,Makanan & Minuman,4,2607125
O018710,P0040,Fashion,3,794638
O018711,P0372,Rumah Tangga,3,2726591
