order_id,payment_method,payment_amount,payment_status
O016212,COD,8273176,success
O016213,Transfer Bank,6781506,success
O016214,Transfer Bank,18722379,failed
O016215,Transfer Bank,3131682,success
O016216,ShopeePay,740251,success
O016217,Kartu Kredit,11388395,success
O016218,COD,34684129,success
O016219,Transfer Bank,14451056,failed
O016220,Transfer Bank,6826383,failed
O016221,Kartu Kredit,13741718,success
O016222,Transfer Bank,139694,success
O016223,COD,2749839,success
O016224,ShopeePay,10639637,success
O016225,Transfer Bank,7856258,success
O016226,Kartu Kredit,15140812,success
O016227,ShopeePay,7245405,failed
O016228,ShopeePay,20393856,success
O016229,COD,5123487,success
O016230,ShopeePay,20354258,success
O016231,ShopeePay,27245273,success
O016232,COD,5887900,success
O016233,COD,13902354,success
O016234,Transfer Bank,13101987,success
O016235,Kartu Kredit,900415,success
O016236,ShopeePay,14102839,success
O016237,Kartu Kredit,21543098,success
O016238,COD,13466929,success
O016239,COD,7470913,success
O016240,Kartu Kredit,7950654,success
O016241,Kartu Kredit,3849682,success
O016242,Transfer Bank,3861959,success
O016243,ShopeePay,7179595,success
O016244,ShopeePay,10010720,success
O016245,Transfer Bank,15702627,success
O016246,Transfer Bank,7169847,success
O016247,COD,19379286,success
O016248,COD,11356267,success
O016249,Transfer Bank,34455612,success
O016250,COD,772646,failed
O016251,Kartu Kredit,1010692,success
O016252,Transfer Bank,3189712,failed
O016253,COD,29316120,success
O016254,COD,15677680,success
O016255,COD,16246605,failed
O016256,Transfer Bank,6798833,failed
O016257,Kartu Kredit,8288616,success
O016258,Kartu Kredit,11028128,success
O016259,Transfer Bank,2412993,success
O016260,ShopeePay,12294770,success
O016261,Kartu Kredit,7704347,success
O016262,ShopeePay,16867006,success
O016263,Transfer Bank,24046760,success
O016264,ShopeePay,4683884,success
O016265,Kartu Kredit,16926249,success
O016266,ShopeePay,22459012,success
O016267,Transfer Bank,1016401,success
O016268,Kartu Kredit,30813634,failed
O016269,ShopeePay,758019,success
O016270,Transfer Bank,9234144,success
O016271,Transfer Bank,7267384,failed
O016272,Transfer Bank,10696192,success
O016273,COD,20632183,success
O016274,Transfer Bank,24505547,failed
O016275,Transfer Bank,20023010,failed
O016276,COD,4741278,failed
O016277,COD,3673701,success
O016278,COD,10540442,success
O016279,ShopeePay,2180244,failed
O016280,Kartu Kredit,10530255,success
O016281,ShopeePay,12413963,failed
O016282,Transfer Bank,8373014,success
O016283,Transfer Bank,13859115,success
O016284,Transfer Bank,2407880,success
O016285,ShopeePay,14245625,success
O016286,Kartu Kredit,10338645,success
O016287,ShopeePay,11879423,success
O016288,Transfer Bank,5227816,success
O016289,COD,15442730,failed
O016290,COD,15432195,failed
O016291,Transfer Bank,13431581,success
O016292,COD,13180484,success
O016293,Kartu Kredit,17075298,success
O016294,COD,25925718,failed
O016295,Kartu Kredit,6542527,success
O016296,COD,24025792,failed
O016297,COD,15569930,success
O016298,ShopeePay,4620720,success
O016299,Kartu Kredit,5307448,success
O016300,Kartu Kredit,6896104,success
O016301,Kartu Kredit,720332,success
O016302,COD,20513970,success
O016303,COD,24388520,failed
O016304,ShopeePay,15591154,success
O016305,COD,11984784,success
O016306,COD,5359895,success
O016307,ShopeePay,4217514,success
O016308,ShopeePay,1656305,success
O016309,COD,7897995,success
O016310,Transfer Bank,6519528,success
O016311,ShopeePay,29763046,success
O016312,Transfer Bank,18505649,success
O016313,Kartu Kredit,17745325,failed
O016314,Kartu Kredit,5025232,failed
O016315,ShopeePay,16296995,success
O016316,Kartu Kredit,13503712,success
O016317,ShopeePay,18060364,failed
O016318,Transfer Bank,3797496,success
O016319,COD,3209635,success
O016320,Kartu Kredit,11569987,success
O016321,COD,8752960,failed
O016322,Transfer Bank,12835162,failed
O016323,Kartu Kredit,1816062,failed
O016324,ShopeePay,3352029,success
O016325,Transfer Bank,6052257,success
O016326,Kartu Kredit,8102630,success
O016327,COD,7821375,success
O016328,ShopeePay,10050342,success
O016329,COD,5697737,success
O016330,COD,22203675,success
O016331,Transfer Bank,10086755,failed
O016332,Kartu Kredit,23318160,success
O016333,Transfer Bank,21100897,success
O016334,COD,25797921,success
O016335,Kartu Kredit,11635277,success
O016336,COD,9199776,success
O016337,Kartu Kredit,9987047,success
O016338,Kartu Kredit,6173137,success
O016339,ShopeePay,18641987,success
O016340,Transfer Bank,13980136,success
O016341,Transfer Bank,6013590,failed
O016342,COD,13673749,success
O016343,COD,341175,success
O016344,ShopeePay,21661107,success
O016345,Transfer Bank,20974607,success
O016346,ShopeePay,18432852,failed
O016347,Kartu Kredit,21469224,success
O016348,COD,8072021,success
O016349,Kartu Kredit,6729257,success
O016350,COD,13976605,success
O016351,Transfer Bank,1408613,failed
O016352,COD,14416591,success
O016353,ShopeePay,14513781,success
O016354,ShopeePay,15539689,success
O016355,COD,4841930,success
O016356,COD,651930,failed
O016357,Kartu Kredit,17190863,success
O016358,Transfer Bank,12060521,failed
O016359,COD,15994025,success
O016360,COD,10904562,success
O016361,Kartu Kredit,22373766,success
O016362,COD,11428380,success
O016363,Kartu Kredit,17253669,success
O016364,Kartu Kredit,24079660,success
O016365,COD,13636275,success
O016366,Kartu Kredit,4712642,success
O016367,Transfer Bank,19757104,success
O016368,COD,24261825,success
O016369,Kartu Kredit,5356492,success
O016370,Kartu Kredit,8284879,failed
O016371,Kartu Kredit,19989043,success
O016372,Transfer Bank,2722021,success
O016373,Kartu Kredit,10408377,failed
O016374,Transfer Bank,11517822,success
O016375,Kartu Kredit,12551410,success
O016376,Kartu Kredit,17797876,success
O016377,ShopeePay,485322,success
O016378,Transfer Bank,14433680,failed
O016379,Transfer Bank,25373556,success
O016380,Transfer Bank,22363639,success
O016381,ShopeePay,10971404,success
O016382,COD,9484177,success
O016383,Transfer Bank,17633335,failed
O016384,Kartu Kredit,2350214,success
O016385,Kartu Kredit,20678525,success
O016386,Kartu Kredit,13004588,success
O016387,ShopeePay,4650424,success
O016388,Kartu Kredit,5072717,success
O016389,Kartu Kredit,2331933,success
O016390,Transfer Bank,12938640,success
O016391,Transfer Bank,11657485,success
O016392,Kartu Kredit,8115767,success
O016393,Transfer Bank,15630697,success
O016394,ShopeePay,3125331,success
O016395,Kartu Kredit,19195770,success
O016396,Kartu Kredit,22472718,success
O016397,Kartu Kredit,3088865,success
O016398,COD,10381414,success
O016399,COD,23326588,success
O016400,COD,18851315,success
O016401,COD,4866111,failed
O016402,ShopeePay,4486490,success
O016403,Kartu Kredit,18620740,success
O016404,ShopeePay,12394795,success
O016405,Kartu Kredit,4479624,success
O016406,ShopeePay,16882093,success
O016407,COD,11418020,success
O016408,COD,32278597,failed
O016409,Kartu Kredit,18486159,failed
O016410,COD,18658771,success
O016411,COD,2782584,success
O016412,Transfer Bank,26652353,success
O016413,Kartu Kredit,2764856,success
O016414,COD,2413363,success
O016415,Kartu Kredit,25855615,failed
O016416,COD,12325322,success
O016417,COD,12823725,success
O016418,COD,14089433,success
O016419,Transfer Bank,2833667,success
O016420,COD,11860540,success
O016421,ShopeePay,10172412,success
O016422,COD,25225233,success
O016423,COD,9509940,success
O016424,COD,12499716,success
O016425,Kartu Kredit,4475232,success
O016426,Kartu Kredit,2822247,failed
O016427,ShopeePay,5073761,failed
O016428,ShopeePay,15977977,failed
O016429,Kartu Kredit,5280168,success
O016430,Kartu Kredit,5350446,success
O016431,Kartu Kredit,8176510,success
O016432,Transfer Bank,6033720,success
O016433,ShopeePay,1657125,success
O016434,Kartu Kredit,5303218,success
O016435,Transfer Bank,15827457,success
O016436,ShopeePay,10517821,success
O016437,ShopeePay,15022891,failed
O016438,Kartu Kredit,18422402,success
O016439,Transfer Bank,13615421,success
O016440,Kartu Kredit,4996500,success
O016441,ShopeePay,13356485,success
O016442,COD,10245808,failed
O016443,Transfer Bank,5460835,failed
O016444,Kartu Kredit,3880740,failed
O016445,Kartu Kredit,11478650,success
O016446,ShopeePay,16399614,success
O016447,Transfer Bank,7277257,success
O016448,COD,2424654,success
O016449,Kartu Kredit,21470343,success
O016450,Transfer Bank,20772524,failed
O016451,ShopeePay,11548059,success
O016452,Transfer Bank,1914977,success
O016453,Kartu Kredit,1415714,success
O016454,Transfer Bank,11723028,success
O016455,ShopeePay,3468016,failed
O016456,Kartu Kredit,4181463,success
O016457,Kartu Kredit,13368811,success
O016458,ShopeePay,4810586,success
O016459,Kartu Kredit,7615873,success
O016460,Kartu Kredit,16096858,success
O016461,Kartu Kredit,10419648,failed
O016462,Kartu Kredit,12950425,success
O016463,Kartu Kredit,23828467,success
O016464,ShopeePay,401781,success
O016465,Kartu Kredit,11182808,success
O016466,COD,13005840,failed
O016467,ShopeePay,18337134,success
O016468,Transfer Bank,7955552,success
O016469,COD,2718475,success
O016470,COD,5453182,failed
O016471,ShopeePay,4181766,success
O016472,Kartu Kredit,15654027,success
O016473,Transfer Bank,12949421,success
O016474,COD,7671158,success
O016475,ShopeePay,29039881,success
O016476,COD,22202534,success
O016477,Kartu Kredit,15007154,success
O016478,ShopeePay,12526992,success
O016479,Kartu Kredit,10772467,success
O016480,COD,3553475,success
O016481,Transfer Bank,28568855,success
O016482,ShopeePay,21367156,success
O016483,ShopeePay,32553686,success
O016484,ShopeePay,15097059,success
O016485,ShopeePay,19122078,success
O016486,Transfer Bank,3659890,success
O016487,Kartu Kredit,5120965,success
O016488,Kartu Kredit,26357700,failed
O016489,Kartu Kredit,6648294,success
O016490,COD,8051968,success
O016491,Transfer Bank,13062534,success
O016492,Kartu Kredit,3162122,success
O016493,ShopeePay,5693201,success
O016494,Transfer Bank,15109958,success
O016495,Kartu Kredit,19501470,success
O016496,Kartu Kredit,1841125,success
O016497,Kartu Kredit,14754310,success
O016498,ShopeePay,9790587,success
O016499,Kartu Kredit,21789970,success
O016500,ShopeePay,11030639,success
O016501,ShopeePay,13404125,success
O016502,COD,1485378,success
O016503,ShopeePay,24627289,success
O016504,ShopeePay,11675738,failed
O016505,ShopeePay,25724091,success
O016506,Transfer Bank,1988018,failed
O016507,COD,25947055,failed
O016508,ShopeePay,13295586,success
O016509,Transfer Bank,12549715,success
O016510,COD,5246196,success
O016511,COD,13208647,success
O016512,Kartu Kredit,11652420,success
O016513,COD,16205760,success
O016514,Kartu Kredit,8043480,success
O016515,Transfer Bank,17310427,success
O016516,ShopeePay,18732403,failed
O016517,ShopeePay,20901227,failed
O016518,Transfer Bank,1647634,success
O016519,Kartu Kredit,19878248,success
O016520,COD,720332,success
O016521,Transfer Bank,14825824,success
O016522,COD,1016401,success
O016523,ShopeePay,11377764,success
O016524,Kartu Kredit,4682522,success
O016525,COD,3907628,success
O016526,ShopeePay,14922179,success
O016527,ShopeePay,5852704,success
O016528,Transfer Bank,14927294,failed
O016529,Kartu Kredit,11902031,success
O016530,COD,16196892,success
O016531,ShopeePay,24473268,success
O016532,Kartu Kredit,37174521,success
O016533,COD,2467857,success
O016534,COD,2175016,success
O016535,ShopeePay,8733743,success
O016536,Kartu Kredit,2850108,success
O016537,ShopeePay,4733508,success
O016538,Kartu Kredit,6904675,failed
O016539,ShopeePay,2195562,success
O016540,ShopeePay,6021329,success
O016541,Transfer Bank,25522179,failed
O016542,COD,6231485,failed
O016543,COD,28729578,success
O016544,COD,8748558,success
O016545,Kartu Kredit,8856476,success
O016546,Kartu Kredit,17588672,failed
O016547,Transfer Bank,24934902,success
O016548,ShopeePay,1179848,success
O016549,COD,23144028,success
O016550,COD,5834916,success
O016551,Kartu Kredit,21996722,failed
O016552,ShopeePay,2801342,success
O016553,COD,8244688,success
O016554,ShopeePay,4353572,success
O016555,COD,7502151,failed
O016556,ShopeePay,17511275,success
O016557,ShopeePay,18483814,success
O016558,COD,20763079,success
O016559,Kartu Kredit,5725122,failed
O016560,COD,316092,success
O016561,COD,2832184,success
O016562,COD,17292978,success
O016563,Transfer Bank,16882595,success
O016564,Transfer Bank,12691569,success
O016565,ShopeePay,32798565,success
O016566,Transfer Bank,900415,failed
O016567,Transfer Bank,10840131,success
O016568,Kartu Kredit,2465140,success
O016569,COD,12847580,success
O016570,Transfer Bank,15562660,success
O016571,Kartu Kredit,17970226,success
O016572,ShopeePay,13452170,success
O016573,Kartu Kredit,16749095,success
O016574,Transfer Bank,14477914,success
O016575,ShopeePay,7387092,success
O016576,COD,6625220,success
O016577,Transfer Bank,3885348,failed
O016578,ShopeePay,25645275,failed
O016579,ShopeePay,26886457,success
O016580,Kartu Kredit,3265179,success
O016581,ShopeePay,15635701,success
O016582,Kartu Kredit,10510708,success
O016583,ShopeePay,14696334,success
O016584,Transfer Bank,10928318,failed
O016585,ShopeePay,18942165,success
O016586,ShopeePay,3090995,success
O016587,Kartu Kredit,8797421,success
O016588,COD,85131,success
O016589,Kartu Kredit,3471375,success
O016590,Transfer Bank,12075859,success
O016591,COD,24300442,success
O016592,ShopeePay,5101438,success
O016593,Transfer Bank,17125631,failed
O016594,Transfer Bank,6031199,success
O016595,ShopeePay,1787798,success
O016596,Kartu Kredit,22872490,failed
O016597,Transfer Bank,11161528,success
O016598,COD,19994351,success
O016599,COD,402249,success
O016600,Transfer Bank,3388859,success
O016601,ShopeePay,16252619,success
O016602,Transfer Bank,6879129,failed
O016603,Transfer Bank,10901220,success
O016604,Kartu Kredit,1656305,success
O016605,ShopeePay,8170496,success
O016606,ShopeePay,2359674,success
O016607,ShopeePay,16897096,success
O016608,ShopeePay,5484631,success
O016609,Transfer Bank,6721692,success
O016610,Kartu Kredit,24912597,success
O016611,Transfer Bank,16692240,success
O016612,COD,788514,success
O016613,ShopeePay,1652700,failed
O016614,Transfer Bank,8678997,success
O016615,Kartu Kredit,1527793,failed
O016616,Transfer Bank,20464851,failed
O016617,COD,8514081,success
O016618,Kartu Kredit,658175,failed
O016619,Transfer Bank,7978401,failed
O016620,ShopeePay,17743958,success
O016621,ShopeePay,16262376,success
O016622,Transfer Bank,3181220,success
O016623,Transfer Bank,3969669,success
O016624,Transfer Bank,4521004,success
O016625,Kartu Kredit,12967547,success
O016626,Transfer Bank,11416066,success
O016627,Transfer Bank,1672298,failed
O016628,COD,11005721,success
O016629,Kartu Kredit,18292472,success
O016630,COD,9708148,success
O016631,COD,19046273,success
O016632,COD,5632542,success
O016633,ShopeePay,7514679,success
O016634,ShopeePay,11124475,success
O016635,ShopeePay,7111080,success
O016636,ShopeePay,9436769,success
O016637,Kartu Kredit,458487,failed
O016638,Kartu Kredit,13520455,failed
O016639,ShopeePay,15635745,success
O016640,Transfer Bank,10561616,success
O016641,Transfer Bank,16089283,success
O016642,ShopeePay,29887143,success
O016643,ShopeePay,2097512,success
O016644,Transfer Bank,16441164,success
O016645,COD,5843772,failed
O016646,Kartu Kredit,2649236,success
O016647,Kartu Kredit,3512852,success
O016648,COD,7048946,success
O016649,Transfer Bank,1520496,failed
O016650,Transfer Bank,13566583,failed
O016651,COD,19834501,success
O016652,ShopeePay,16157658,success
O016653,ShopeePay,1157768,failed
O016654,ShopeePay,8873760,success
O016655,Kartu Kredit,13339673,failed
O016656,Kartu Kredit,3279592,failed
O016657,Kartu Kredit,9742551,success
O016658,COD,10051512,success
O016659,COD,605401,success
O016660,COD,5922071,success
O016661,COD,12115000,success
O016662,Transfer Bank,9693937,success
O016663,COD,8099388,success
O016664,ShopeePay,9161812,success
O016665,Transfer Bank,5863593,success
O016666,Transfer Bank,8259384,success
O016667,ShopeePay,2361234,success
O016668,COD,6007288,failed
O016669,ShopeePay,181058,success
O016670,ShopeePay,8410128,success
O016671,Kartu Kredit,20007516,success
O016672,ShopeePay,7015748,success
O016673,COD,8345802,failed
O016674,COD,14216809,failed
O016675,Transfer Bank,25995896,success
O016676,COD,7891867,success
O016677,Transfer Bank,11704516,success
O016678,ShopeePay,1266069,success
O016679,Transfer Bank,3022817,success
O016680,COD,9515130,success
O016681,Kartu Kredit,10786527,failed
O016682,ShopeePay,15106468,failed
O016683,Transfer Bank,7731183,success
O016684,Transfer Bank,10487560,success
O016685,ShopeePay,17491749,failed
O016686,Kartu Kredit,5444412,success
O016687,COD,26431856,success
O016688,ShopeePay,20472513,success
