order_id,user_id,order_date,status,estimated_delivery
O015686,U00014,2025-05-09,delivered,2025-05-14
O015687,U01904,2025-05-30,canceled,2025-06-03
O015688,U03836,2024-12-10,delivered,2024-12-16
O015689,U04529,2024-02-13,canceled,2024-02-19
O015690,U04911,2024-12-26,returned,2025-01-02
O015691,U00677,2025-05-31,delivered,2025-06-04
O015692,U02628,2024-08-30,delivered,2024-09-02
O015693,U04323,2025-07-04,delivered,2025-07-11
O015694,U03337,2024-07-15,delivered,2024-07-20
O015695,U03465,2024-01-05,delivered,2024-01-10
O015696,U03199,2024-04-17,delivered,2024-04-21
O015697,U02429,2024-02-25,delivered,2024-02-29
O015698,U00720,2024-02-29,delivered,2024-03-07
O015699,U02803,2024-01-16,delivered,2024-01-23
O015700,U04899,2023-10-27,delivered,2023-10-30
O015701,U00684,2023-04-06,canceled,2023-04-09
O015702,U03293,2024-01-02,delivered,2024-01-07
O015703,U04069,2025-06-09,delivered,2025-06-13
O015704,U01828,2025-01-24,delivered,2025-01-30
O015705,U02016,2024-08-17,delivered,2024-08-20
O015706,U02608,2024-09-26,canceled,2024-10-03
O015707,U02690,2024-05-17,canceled,2024-05-20
O015708,U00712,2024-12-30,canceled,2025-01-06
O015709,U01097,2025-06-30,delivered,2025-07-02
O015710,U04721,2024-05-03,canceled,2024-05-09
O015711,U03161,2024-03-15,delivered,2024-03-22
O015712,U04017,2025-06-13,canceled,2025-06-20
O015713,U02809,2024-03-14,delivered,2024-03-20
O015714,U03418,2025-06-08,delivered,2025-06-12
O015715,U02516,2025-06-20,delivered,2025-06-23
O015716,U03325,2024-12-28,delivered,2025-01-03
O015717,U03090,2025-03-30,delivered,2025-04-03
O015718,U01668,2024-08-24,canceled,2024-08-28
O015719,U01476,2023-12-07,delivered,2023-12-12
O015720,U02100,2025-07-08,delivered,2025-07-15
O015721,U01756,2025-04-18,canceled,2025-04-24
O015722,U02845,2024-02-01,delivered,2024-02-05
O015723,U00074,2025-02-08,delivered,2025-02-10
O015724,U00912,2024-01-29,canceled,2024-02-01
O015725,U00857,2023-12-25,delivered,2024-01-01
O015726,U02668,2024-12-06,returned,2024-12-13
O015727,U01796,2025-06-11,delivered,2025-06-16
O015728,U04854,2025-06-14,delivered,2025-06-20
O015729,U03250,2025-01-03,delivered,2025-01-09
O015730,U04123,2025-03-02,delivered,2025-03-06
O015731,U02937,2024-03-21,delivered,2024-03-23
O015732,U02572,2025-06-29,delivered,2025-07-05
O015733,U04017,2024-11-21,delivered,2024-11-24
O015734,U02848,2025-02-06,canceled,2025-02-12
O015735,U04029,2024-05-18,delivered,2024-05-23
O015736,U04785,2025-02-13,delivered,2025-02-19
O015737,U00771,2024-12-13,delivered,2024-12-17
O015738,U02590,2024-02-06,delivered,2024-02-11
O015739,U02442,2024-02-21,delivered,2024-02-28
O015740,U02695,2025-06-04,delivered,2025-06-10
O015741,U04631,2024-03-30,delivered,2024-04-01
O015742,U01538,2024-12-31,delivered,2025-01-04
O015743,U01359,2023-11-25,delivered,2023-11-29
O015744,U00461,2025-01-22,delivered,2025-01-26
O015745,U03731,2024-04-07,delivered,2024-04-14
O015746,U02135,2024-05-19,delivered,2024-05-23
O015747,U03386,2023-02-08,delivered,2023-02-11
O015748,U03369,2025-06-16,delivered,2025-06-19
O015749,U04322,2025-01-19,delivered,2025-01-24
O015750,U04635,2024-10-07,delivered,2024-10-12
O015751,U04284,2024-07-06,delivered,2024-07-13
O015752,U01739,2024-09-04,returned,2024-09-09
O015753,U00136,2024-09-28,delivered,2024-10-05
O015754,U01855,2024-10-23,delivered,2024-10-25
O015755,U00359,2025-06-02,delivered,2025-06-04
O015756,U04229,2024-05-26,delivered,2024-05-29
O015757,U01251,2025-03-05,canceled,2025-03-08
O015758,U00232,2024-03-22,delivered,2024-03-25
O015759,U02342,2024-09-14,delivered,2024-09-16
O015760,U02501,2024-04-18,delivered,2024-04-23
O015761,U03701,2025-01-28,delivered,2025-02-02
O015762,U00377,2025-06-24,delivered,2025-06-26
O015763,U01080,2025-05-06,canceled,2025-05-10
O015764,U03707,2023-09-24,delivered,2023-09-26
O015765,U01954,2023-12-06,canceled,2023-12-09
O015766,U01216,2025-03-02,delivered,2025-03-09
O015767,U02698,2024-04-26,delivered,2024-05-03
O015768,U04586,2025-04-12,delivered,2025-04-14
O015769,U00722,2025-01-06,delivered,2025-01-08
O015770,U02704,2025-06-12,delivered,2025-06-19
O015771,U01124,2023-09-22,delivered,2023-09-25
O015772,U00363,2025-05-08,delivered,2025-05-11
O015773,U04241,2024-12-28,canceled,2024-12-31
O015774,U02864,2025-04-10,delivered,2025-04-14
O015775,U00936,2024-05-24,delivered,2024-05-26
O015776,U03443,2024-06-30,canceled,2024-07-04
O015777,U00696,2025-06-20,delivered,2025-06-24
O015778,U04242,2023-03-23,delivered,2023-03-29
O015779,U01444,2024-11-20,canceled,2024-11-23
O015780,U04176,2025-03-10,delivered,2025-03-16
O015781,U00901,2023-03-18,delivered,2023-03-20
O015782,U04951,2024-04-13,delivered,2024-04-17
O015783,U04050,2023-11-24,returned,2023-11-28
O015784,U04745,2022-12-12,returned,2022-12-19
O015785,U00580,2025-01-04,delivered,2025-01-09
O015786,U04672,2024-11-13,delivered,2024-11-17
O015787,U01336,2025-03-03,canceled,2025-03-08
O015788,U03909,2025-06-29,delivered,2025-07-03
O015789,U00455,2024-07-02,delivered,2024-07-06
O015790,U02870,2024-04-22,delivered,2024-04-28
O015791,U00866,2024-08-10,delivered,2024-08-14
O015792,U00753,2025-03-05,delivered,2025-03-08
O015793,U00404,2025-07-05,delivered,2025-07-08
O015794,U00735,2023-06-03,delivered,2023-06-10
O015795,U04900,2023-02-16,delivered,2023-02-23
O015796,U03000,2025-05-17,delivered,2025-05-23
O015797,U00150,2025-01-28,delivered,2025-02-01
O015798,U01497,2024-01-24,canceled,2024-01-29
O015799,U02218,2025-02-20,delivered,2025-02-23
O015800,U01585,2024-06-17,canceled,2024-06-19
O015801,U01414,2025-06-24,delivered,2025-06-26
O015802,U02307,2025-04-04,canceled,2025-04-06
O015803,U01250,2025-04-01,delivered,2025-04-05
O015804,U04535,2023-10-24,canceled,2023-10-29
O015805,U00462,2023-12-19,delivered,2023-12-22
O015806,U04195,2024-03-03,delivered,2024-03-10
O015807,U02553,2025-03-03,canceled,2025-03-07
O015808,U01053,2023-10-26,delivered,2023-11-01
O015809,U04993,2025-05-27,delivered,2025-06-01
O015810,U01333,2023-07-24,delivered,2023-07-26
O015811,U03185,2025-06-20,delivered,2025-06-23
O015812,U01683,2024-10-31,delivered,2024-11-07
O015813,U03990,2023-09-23,delivered,2023-09-29
O015814,U01273,2025-02-09,delivered,2025-02-16
O015815,U04508,2022-09-13,delivered,2022-09-16
O015816,U03169,2024-10-30,delivered,2024-11-06
O015817,U01746,2024-02-18,delivered,2024-02-20
O015818,U04946,2025-06-22,delivered,2025-06-27
O015819,U02355,2025-05-03,delivered,2025-05-08
O015820,U04641,2024-12-05,delivered,2024-12-12
O015821,U04744,2024-12-30,delivered,2025-01-01
O015822,U03824,2025-05-06,delivered,2025-05-11
O015823,U00460,2024-12-12,delivered,2024-12-18
O015824,U02178,2024-10-06,delivered,2024-10-12
O015825,U01318,2023-11-14,delivered,2023-11-18
O015826,U01046,2025-04-01,delivered,2025-04-07
O015827,U01966,2023-07-22,delivered,2023-07-25
O015828,U00074,2025-03-09,delivered,2025-03-15
O015829,U03426,2025-06-19,delivered,2025-06-21
O015830,U01514,2025-06-30,delivered,2025-07-07
O015831,U02139,2024-11-18,delivered,2024-11-24
O015832,U00625,2025-06-29,delivered,2025-07-02
O015833,U04854,2024-08-29,delivered,2024-09-03
O015834,U00919,2025-02-07,delivered,2025-02-11
O015835,U03144,2025-02-05,delivered,2025-02-08
O015836,U04814,2025-02-01,delivered,2025-02-03
O015837,U03949,2025-07-05,delivered,2025-07-12
O015838,U04657,2025-05-19,delivered,2025-05-24
O015839,U01086,2025-01-07,delivered,2025-01-13
O015840,U03856,2023-10-11,canceled,2023-10-13
O015841,U03087,2025-06-29,delivered,2025-07-03
O015842,U02480,2024-10-24,canceled,2024-10-26
O015843,U01544,2024-12-12,delivered,2024-12-15
O015844,U00450,2022-09-04,delivered,2022-09-10
O015845,U01576,2025-02-05,delivered,2025-02-08
O015846,U01040,2025-03-27,returned,2025-04-02
O015847,U02808,2024-01-16,delivered,2024-01-19
O015848,U03778,2024-06-12,delivered,2024-06-19
O015849,U00990,2025-04-29,delivered,2025-05-06
O015850,U02280,2024-10-17,delivered,2024-10-23
O015851,U04931,2025-05-13,delivered,2025-05-16
O015852,U03915,2025-06-26,delivered,2025-06-28
O015853,U02775,2024-04-16,delivered,2024-04-20
O015854,U02571,2024-04-10,returned,2024-04-13
O015855,U03372,2025-01-12,delivered,2025-01-19
O015856,U03047,2024-08-17,delivered,2024-08-24
O015857,U01100,2023-11-02,delivered,2023-11-05
O015858,U00231,2024-09-13,delivered,2024-09-15
O015859,U00775,2025-06-03,delivered,2025-06-07
O015860,U00013,2022-11-27,delivered,2022-11-30
O015861,U02857,2025-04-28,delivered,2025-05-03
O015862,U02669,2024-03-25,canceled,2024-03-28
O015863,U01566,2025-05-20,canceled,2025-05-25
O015864,U00934,2025-05-15,delivered,2025-05-18
O015865,U00365,2025-04-04,delivered,2025-04-11
O015866,U01366,2024-08-20,canceled,2024-08-24
O015867,U00433,2023-06-27,delivered,2023-07-01
O015868,U01839,2025-01-01,delivered,2025-01-08
O015869,U01668,2024-06-01,canceled,2024-06-04
O015870,U04286,2023-05-10,delivered,2023-05-12
O015871,U04680,2023-01-07,delivered,2023-01-09
O015872,U02360,2024-09-05,delivered,2024-09-11
O015873,U02482,2025-06-13,delivered,2025-06-20
O015874,U04569,2024-06-13,delivered,2024-06-17
O015875,U01826,2025-04-09,delivered,2025-04-14
O015876,U00201,2025-05-25,delivered,2025-05-29
O015877,U03616,2024-10-05,delivered,2024-10-10
O015878,U04741,2022-09-29,delivered,2022-10-04
O015879,U00420,2024-02-07,delivered,2024-02-09
O015880,U03387,2025-05-06,canceled,2025-05-10
O015881,U00922,2025-02-28,delivered,2025-03-04
O015882,U01898,2025-03-16,delivered,2025-03-23
O015883,U01455,2024-05-29,delivered,2024-06-03
O015884,U03201,2025-05-06,delivered,2025-05-12
O015885,U02557,2024-10-13,delivered,2024-10-19
O015886,U04831,2025-03-11,delivered,2025-03-18
O015887,U01348,2024-10-28,delivered,2024-10-30
O015888,U02302,2024-02-12,canceled,2024-02-14
O015889,U04615,2024-10-05,delivered,2024-10-10
O015890,U04299,2025-01-19,canceled,2025-01-25
O015891,U02299,2025-05-11,delivered,2025-05-18
O015892,U01856,2024-10-14,delivered,2024-10-20
O015893,U04384,2024-07-16,delivered,2024-07-23
O015894,U00105,2023-07-24,delivered,2023-07-27
O015895,U04361,2024-11-19,delivered,2024-11-22
O015896,U01583,2024-04-23,delivered,2024-04-28
O015897,U00371,2024-08-29,delivered,2024-09-05
O015898,U03994,2024-03-12,delivered,2024-03-17
O015899,U03690,2025-05-10,delivered,2025-05-12
O015900,U04082,2024-06-08,delivered,2024-06-13
O015901,U03603,2024-06-15,delivered,2024-06-18
O015902,U04205,2024-09-21,delivered,2024-09-24
O015903,U04969,2024-08-22,delivered,2024-08-28
O015904,U01394,2024-07-12,delivered,2024-07-17
O015905,U03128,2024-11-28,delivered,2024-12-03
O015906,U04486,2025-05-27,delivered,2025-06-03
O015907,U04265,2025-02-22,delivered,2025-02-25
O015908,U01923,2025-04-06,delivered,2025-04-09
O015909,U04398,2025-04-08,delivered,2025-04-11
O015910,U01809,2024-02-05,canceled,2024-02-09
O015911,U01397,2025-04-20,delivered,2025-04-25
O015912,U04141,2024-07-16,delivered,2024-07-22
O015913,U01745,2025-01-30,delivered,2025-02-02
O015914,U03232,2025-01-08,delivered,2025-01-15
O015915,U00410,2023-12-24,delivered,2023-12-28
O015916,U04866,2025-05-14,canceled,2025-05-19
O015917,U02580,2024-06-05,delivered,2024-06-11
O015918,U01499,2024-06-11,delivered,2024-06-18
O015919,U04532,2024-08-21,delivered,2024-08-25
O015920,U00641,2024-04-18,delivered,2024-04-21
O015921,U04741,2024-07-09,delivered,2024-07-14
O015922,U04626,2025-04-20,delivered,2025-04-24
O015923,U03880,2025-05-07,delivered,2025-05-09
O015924,U00860,2023-08-30,delivered,2023-09-02
O015925,U00224,2023-09-26,returned,2023-09-29
O015926,U03698,2025-06-04,delivered,2025-06-11
O015927,U04287,2024-12-21,canceled,2024-12-23
O015928,U01544,2023-02-13,delivered,2023-02-15
O015929,U01050,2025-06-05,canceled,2025-06-12
O015930,U00128,2025-01-30,delivered,2025-02-06
O015931,U03955,2025-04-11,delivered,2025-04-16
O015932,U00705,2024-03-02,delivered,2024-03-08
O015933,U04433,2025-07-08,delivered,2025-07-10
O015934,U03023,2025-01-03,delivered,2025-01-09
O015935,U00090,2025-06-26,delivered,2025-06-30
O015936,U04803,2023-05-21,delivered,2023-05-25
O015937,U04595,2024-07-06,delivered,2024-07-10
O015938,U01340,2024-07-18,delivered,2024-07-24
O015939,U02361,2024-06-25,returned,2024-06-29
O015940,U03462,2025-04-10,delivered,2025-04-12
O015941,U02577,2024-10-16,delivered,2024-10-23
O015942,U00086,2024-11-17,delivered,2024-11-21
O015943,U03848,2025-07-04,delivered,2025-07-08
O015944,U03706,2025-03-22,delivered,2025-03-27
O015945,U03489,2023-08-23,delivered,2023-08-29
O015946,U00633,2024-08-04,delivered,2024-08-07
O015947,U03226,2023-03-29,delivered,2023-04-05
O015948,U04501,2023-07-10,delivered,2023-07-13
O015949,U04688,2024-03-23,delivered,2024-03-30
O015950,U01688,2025-02-12,delivered,2025-02-14
O015951,U04466,2025-01-30,delivered,2025-02-05
O015952,U01737,2024-03-11,delivered,2024-03-13
O015953,U00999,2025-01-01,delivered,2025-01-03
O015954,U02621,2025-06-21,delivered,2025-06-25
O015955,U02987,2025-06-27,returned,2025-06-30
O015956,U00903,2025-04-16,delivered,2025-04-20
O015957,U02123,2024-12-19,returned,2024-12-22
O015958,U03571,2024-01-14,canceled,2024-01-16
O015959,U04556,2024-01-04,delivered,2024-01-08
O015960,U02656,2024-01-21,delivered,2024-01-23
O015961,U01172,2025-02-20,delivered,2025-02-24
O015962,U03929,2025-01-04,delivered,2025-01-08
O015963,U02665,2023-10-31,delivered,2023-11-03
O015964,U04079,2025-04-12,returned,2025-04-16
O015965,U04215,2024-04-02,delivered,2024-04-05
O015966,U01372,2025-03-08,delivered,2025-03-13
O015967,U00356,2024-12-23,delivered,2024-12-30
O015968,U02679,2025-07-05,delivered,2025-07-07
O015969,U04942,2023-07-30,delivered,2023-08-06
O015970,U02314,2024-05-30,delivered,2024-06-04
O015971,U04459,2024-05-25,delivered,2024-05-29
O015972,U03155,2024-09-01,delivered,2024-09-03
O015973,U01263,2025-06-10,canceled,2025-06-14
O015974,U00695,2024-02-04,delivered,2024-02-08
O015975,U03635,2025-07-06,delivered,2025-07-10
O015976,U01452,2025-04-27,delivered,2025-05-04
O015977,U00793,2023-03-30,delivered,2023-04-01
O015978,U03572,2025-05-28,delivered,2025-06-04
O015979,U01622,2024-10-02,delivered,2024-10-09
O015980,U01448,2024-11-10,delivered,2024-11-17
O015981,U02755,2024-08-19,delivered,2024-08-24
O015982,U03624,2024-12-11,delivered,2024-12-13
O015983,U01509,2024-07-31,delivered,2024-08-02
O015984,U00945,2025-04-22,delivered,2025-04-25
O015985,U00758,2025-06-16,delivered,2025-06-23
O015986,U00322,2025-06-01,delivered,2025-06-08
O015987,U02484,2025-05-30,delivered,2025-06-03
O015988,U03770,2024-01-04,delivered,2024-01-09
O015989,U03983,2024-02-15,delivered,2024-02-18
O015990,U01154,2024-03-20,delivered,2024-03-24
O015991,U00614,2023-12-13,canceled,2023-12-20
O015992,U01946,2024-09-07,delivered,2024-09-10
O015993,U03552,2024-10-25,canceled,2024-10-29
O015994,U00522,2024-11-07,returned,2024-11-09
O015995,U04114,2025-02-23,delivered,2025-02-26
O015996,U03889,2024-06-14,delivered,2024-06-17
O015997,U01940,2025-04-11,canceled,2025-04-14
O015998,U04411,2023-04-10,delivered,2023-04-14
O015999,U04086,2023-10-21,returned,2023-10-26
O016000,U01209,2024-03-19,delivered,2024-03-22
O016001,U03219,2025-04-21,delivered,2025-04-23
O016002,U03376,2025-02-19,delivered,2025-02-22
O016003,U03350,2025-03-01,delivered,2025-03-06
O016004,U02755,2024-06-22,delivered,2024-06-27
O016005,U03068,2023-04-24,delivered,2023-04-28
O016006,U03597,2024-08-10,delivered,2024-08-17
O016007,U00891,2024-06-13,delivered,2024-06-19
O016008,U00130,2025-06-13,delivered,2025-06-20
O016009,U04737,2025-05-10,delivered,2025-05-16
O016010,U03525,2025-04-09,delivered,2025-04-16
O016011,U01628,2025-02-18,delivered,2025-02-21
O016012,U01807,2024-07-14,delivered,2024-07-16
O016013,U03070,2025-06-16,delivered,2025-06-23
O016014,U03461,2023-12-05,delivered,2023-12-09
O016015,U01613,2023-04-20,delivered,2023-04-24
O016016,U00250,2025-07-06,delivered,2025-07-13
O016017,U04470,2024-11-09,delivered,2024-11-16
O016018,U03218,2025-05-05,delivered,2025-05-10
O016019,U01439,2024-12-01,delivered,2024-12-08
O016020,U01760,2024-03-04,delivered,2024-03-10
O016021,U00936,2025-06-10,delivered,2025-06-15
O016022,U03097,2025-04-05,delivered,2025-04-07
O016023,U01349,2024-08-23,delivered,2024-08-28
O016024,U03552,2023-11-20,delivered,2023-11-23
O016025,U00651,2025-03-16,canceled,2025-03-23
O016026,U01411,2025-06-22,canceled,2025-06-24
O016027,U02667,2025-05-11,delivered,2025-05-17
O016028,U04609,2023-03-22,returned,2023-03-29
O016029,U00113,2025-04-10,delivered,2025-04-13
O016030,U00276,2024-03-23,delivered,2024-03-26
O016031,U00107,2024-10-19,delivered,2024-10-23
O016032,U03092,2024-12-20,delivered,2024-12-22
O016033,U03157,2024-06-17,delivered,2024-06-20
O016034,U00177,2025-06-27,delivered,2025-07-04
O016035,U00835,2025-01-18,delivered,2025-01-25
O016036,U02087,2024-05-06,delivered,2024-05-13
O016037,U01579,2024-08-07,delivered,2024-08-10
O016038,U04929,2025-03-22,delivered,2025-03-24
O016039,U00288,2025-06-06,delivered,2025-06-09
O016040,U00761,2025-02-20,delivered,2025-02-22
O016041,U00945,2025-03-03,delivered,2025-03-08
O016042,U00204,2025-04-03,delivered,2025-04-10
O016043,U03363,2025-04-04,delivered,2025-04-07
O016044,U04457,2024-08-26,delivered,2024-08-28
O016045,U04027,2024-09-05,delivered,2024-09-08
O016046,U03948,2025-02-19,delivered,2025-02-25
O016047,U04818,2023-10-23,delivered,2023-10-28
O016048,U01536,2025-04-02,delivered,2025-04-04
O016049,U02415,2025-03-25,delivered,2025-03-28
O016050,U00703,2024-12-10,delivered,2024-12-14
O016051,U02706,2025-01-07,delivered,2025-01-14
O016052,U03511,2025-05-18,delivered,2025-05-21
O016053,U00907,2024-10-03,delivered,2024-10-07
O016054,U00777,2024-11-28,delivered,2024-12-05
O016055,U01046,2025-05-19,delivered,2025-05-26
O016056,U04995,2025-03-03,delivered,2025-03-09
O016057,U02508,2024-06-08,delivered,2024-06-14
O016058,U03928,2025-05-07,delivered,2025-05-10
O016059,U02952,2024-02-27,delivered,2024-03-04
O016060,U03731,2024-07-23,delivered,2024-07-25
O016061,U00487,2025-02-11,delivered,2025-02-17
O016062,U02633,2025-05-09,delivered,2025-05-12
O016063,U00480,2023-05-01,delivered,2023-05-04
O016064,U04670,2024-11-27,delivered,2024-12-03
O016065,U02510,2024-05-24,delivered,2024-05-28
O016066,U03922,2025-04-05,delivered,2025-04-07
O016067,U00048,2025-06-23,delivered,2025-06-26
O016068,U04133,2024-03-19,returned,2024-03-24
O016069,U01075,2025-05-27,delivered,2025-05-30
O016070,U04823,2024-05-31,delivered,2024-06-07
O016071,U01729,2025-05-31,delivered,2025-06-04
O016072,U01266,2024-01-02,delivered,2024-01-07
O016073,U01340,2025-01-27,canceled,2025-01-29
O016074,U03171,2025-02-03,delivered,2025-02-10
O016075,U00181,2025-02-21,delivered,2025-02-26
O016076,U03949,2024-08-17,delivered,2024-08-22
O016077,U03228,2024-08-13,delivered,2024-08-18
O016078,U02672,2024-12-28,delivered,2025-01-04
O016079,U00438,2023-01-04,delivered,2023-01-09
O016080,U04860,2025-03-18,canceled,2025-03-24
O016081,U04838,2025-02-17,delivered,2025-02-23
O016082,U01031,2025-07-05,delivered,2025-07-10
O016083,U03620,2024-05-25,delivered,2024-05-28
O016084,U04597,2025-07-08,delivered,2025-07-14
O016085,U03487,2024-02-21,delivered,2024-02-25
O016086,U04640,2023-07-20,delivered,2023-07-27
O016087,U01784,2024-04-03,returned,2024-04-06
O016088,U03771,2025-06-22,canceled,2025-06-25
O016089,U03231,2024-01-05,delivered,2024-01-08
O016090,U02478,2024-11-20,delivered,2024-11-25
O016091,U03498,2025-02-06,delivered,2025-02-12
O016092,U02539,2024-07-02,delivered,2024-07-07
O016093,U03204,2023-05-04,delivered,2023-05-11
O016094,U01645,2024-01-08,canceled,2024-01-13
O016095,U00667,2025-06-23,delivered,2025-06-28
O016096,U04258,2024-03-23,delivered,2024-03-25
O016097,U00879,2025-04-13,delivered,2025-04-18
O016098,U01207,2023-05-20,delivered,2023-05-22
O016099,U00903,2024-09-25,canceled,2024-09-30
O016100,U04038,2025-02-24,canceled,2025-03-02
O016101,U04817,2024-06-21,delivered,2024-06-27
O016102,U00516,2024-09-18,delivered,2024-09-22
O016103,U03389,2025-06-16,delivered,2025-06-21
O016104,U04514,2023-12-01,delivered,2023-12-05
O016105,U04468,2025-02-04,delivered,2025-02-11
O016106,U04404,2023-03-28,delivered,2023-04-01
O016107,U03101,2025-07-08,delivered,2025-07-12
O016108,U00961,2025-03-09,delivered,2025-03-13
